city,year,month,date,temp_mean,precip_tot,rh_mean,wind_mean,rad_mean,et0_tot
Mardin,1996,3,1996-03-01,-0.8152202227851074,3.644779096840974,1.3460525559074852,-1.388428872275353,-0.7001848751111495,0.46287731015736433
Mardin,1996,4,1996-04-01,-0.38349662053883105,0.6552743390507992,0.9402927025407449,-1.7635253105923037,0.031968911934593364,2.359412390312901
Mardin,1996,5,1996-05-01,0.5205828131826112,-0.7350667989242593,0.04696717802007201,-1.332201298581941,1.042294593095294,3.119092005636881
Mardin,1996,6,1996-06-01,0.9284670324695949,-0.9407770991056209,-0.9546974374054428,0.5775100738755492,1.4031292856341109,-0.5283966561690081
Mardin,1996,7,1996-07-01,1.6313419066179076,-0.9161914092750835,-1.5839906568704805,0.5753943734943949,1.1242809750195586,-0.6090363604614426
Mardin,1996,8,1996-08-01,1.419359273558159,-0.8772305557367965,-1.4246215997578544,1.0028081035747858,1.049947218205704,-0.6087297116005552
Mardin,1996,9,1996-09-01,0.796011797744166,-0.6675279618329991,-0.8770326853866717,1.7377304151737478,0.2503112163015271,-0.608423062739668
Mardin,1996,10,1996-10-01,0.11960584447043615,-0.4443303162851922,-0.2895578727676606,0.5792741635523955,-0.5942517792376564,-0.6081164138787806
Mardin,1996,11,1996-11-01,-0.43792647888940983,-0.723089917756953,0.2092434701304063,-0.897418878985145,-0.9699517967368874,-0.6078097650178933
Mardin,1996,12,1996-12-01,-0.8184451587116194,2.0908642727527496,1.5368074011070452,0.4670588233393193,-1.593995623964504,-0.4965024239616091
Mardin,1997,1,1997-01-01,-1.173238103978135,-0.3256875315428516,0.9449448971468223,-0.013916018004567285,-1.1189732806174784,-0.321479884136126
Mardin,1997,2,1997-02-01,-1.357315557194278,0.2466212326217207,1.01915964451574,-0.15080753457646234,-0.894416623624631,-0.2794978851368948
Mardin,1997,3,1997-03-01,-1.0492511875688961,0.2295482847685773,0.6532092210887623,-0.9683459277500861,-0.30504233731905633,0.5903809733413612
Mardin,1997,4,1997-04-01,-0.41190166033274367,-0.00813942039532884,0.5210195393172473,-1.1011051500479994,0.2508944530652821,1.3817178257896616
Mardin,1997,5,1997-05-01,0.5207607604179211,-0.6175277871453204,-0.24282453958291003,-1.6249928289823479,0.8939709810882254,-0.23970766005981578
Mardin,1997,6,1997-06-01,1.0476326486226752,-0.8484679664872219,-1.0270414007481323,0.17538104489476944,1.1498570763424336,-0.6056632229916818
